game_size,seed,algorithm,br_calls,full_exploitability
50,0,double_oracle,40,1.963707e-15
50,0,fictitious_play,40,4.771203e-01
50,0,double_oracle,41,1.963707e-15
50,0,fictitious_play,41,4.657603e-01
50,0,double_oracle,42,1.963707e-15
50,0,fictitious_play,42,4.549286e-01
50,0,double_oracle,43,1.963707e-15
50,0,fictitious_play,43,4.555221e-01
50,0,double_oracle,44,1.963707e-15
50,0,fictitious_play,44,4.453994e-01
50,0,double_oracle,45,1.963707e-15
50,0,fictitious_play,45,4.611090e-01
50,0,double_oracle,46,1.963707e-15
50,0,fictitious_play,46,4.530539e-01
50,0,double_oracle,47,1.963707e-15
50,0,fictitious_play,47,4.436153e-01
50,0,double_oracle,48,1.963707e-15
50,0,fictitious_play,48,4.345620e-01
50,0,double_oracle,49,1.963707e-15
50,0,fictitious_play,49,4.258707e-01
50,0,double_oracle,50,1.963707e-15
50,0,fictitious_play,50,4.341331e-01
50,0,double_oracle,51,1.963707e-15
50,0,fictitious_play,51,4.257844e-01
50,0,double_oracle,52,1.963707e-15
50,0,fictitious_play,52,4.177507e-01
50,0,double_oracle,53,1.963707e-15
50,0,fictitious_play,53,4.100146e-01
50,0,double_oracle,54,1.963707e-15
50,0,fictitious_play,54,4.134743e-01
50,0,double_oracle,55,1.963707e-15
50,0,fictitious_play,55,4.060909e-01
50,0,double_oracle,56,1.963707e-15
50,0,fictitious_play,56,3.989665e-01
50,0,double_oracle,57,1.963707e-15
50,0,fictitious_play,57,3.920877e-01
50,0,double_oracle,58,1.963707e-15
50,0,fictitious_play,58,3.854422e-01
50,0,double_oracle,59,1.963707e-15
50,0,fictitious_play,59,3.854547e-01
50,0,double_oracle,60,1.963707e-15
50,0,fictitious_play,60,3.791357e-01
50,1,double_oracle,1,2.150157e+00
50,1,fictitious_play,1,1.894753e+00
50,1,double_oracle,2,2.027929e+00
50,1,fictitious_play,2,1.364668e+00
50,1,double_oracle,3,1.332560e+00
50,1,fictitious_play,3,1.242941e+00
50,1,double_oracle,4,2.323466e+00
50,1,fictitious_play,4,1.138649e+00
50,1,double_oracle,5,1.875434e+00
50,1,fictitious_play,5,1.044095e+00
50,1,double_oracle,6,1.136242e+00
50,1,fictitious_play,6,9.068094e-01
50,1,double_oracle,7,1.882964e+00
50,1,fictitious_play,7,8.658907e-01
50,1,double_oracle,8,9.498170e-01
50,1,fictitious_play,8,7.696807e-01
50,1,double_oracle,9,2.252264e+00
50,1,fictitious_play,9,7.233540e-01
50,1,double_oracle,10,9.869539e-01
50,1,fictitious_play,10,6.575946e-01
50,1,double_oracle,11,9.090135e-01
50,1,fictitious_play,11,7.041399e-01
50,1,double_oracle,12,7.801721e-01
50,1,fictitious_play,12,6.997004e-01
50,1,double_oracle,13,8.859113e-01
50,1,fictitious_play,13,6.553971e-01
50,1,double_oracle,14,8.489954e-01
50,1,fictitious_play,14,6.117039e-01
50,1,double_oracle,15,9.540502e-01
50,1,fictitious_play,15,6.388686e-01
50,1,double_oracle,16,8.230373e-01
50,1,fictitious_play,16,6.077455e-01
50,1,double_oracle,17,6.976845e-01
50,1,fictitious_play,17,5.819152e-01
50,1,double_oracle,18,5.105639e-01
50,1,fictitious_play,18,5.722017e-01
50,1,double_oracle,19,4.074022e-01
50,1,fictitious_play,19,5.631677e-01
50,1,double_oracle,20,6.549195e-01
50,1,fictitious_play,20,5.363502e-01
50,1,double_oracle,21,5.318569e-01
50,1,fictitious_play,21,5.428143e-01
50,1,double_oracle,22,5.067633e-01
50,1,fictitious_play,22,5.192137e-01
50,1,double_oracle,23,3.788992e-01
50,1,fictitious_play,23,5.234117e-01
50,1,double_oracle,24,2.311319e-01
50,1,fictitious_play,24,5.439257e-01
50,1,double_oracle,25,3.826624e-01
50,1,fictitious_play,25,5.230055e-01
50,1,double_oracle,26,1.735488e-01
50,1,fictitious_play,26,5.036349e-01
50,1,double_oracle,27,9.987099e-02
50,1,fictitious_play,27,5.306236e-01
50,1,double_oracle,28,1.818858e-01
50,1,fictitious_play,28,5.197107e-01
50,1,double_oracle,29,9.043977e-02
50,1,fictitious_play,29,5.023870e-01
50,1,double_oracle,30,7.928485e-02
50,1,fictitious_play,30,4.861809e-01
50,1,double_oracle,31,3.679670e-02
50,1,fictitious_play,31,4.760644e-01
50,1,double_oracle,32,1.530564e-03
50,1,fictitious_play,32,4.616383e-01
50,1,double_oracle,33,1.602561e-03
50,1,fictitious_play,33,4.480607e-01
50,1,double_oracle,34,1.008742e-15
50,1,fictitious_play,34,4.487532e-01
50,1,double_oracle,35,1.008742e-15
50,1,fictitious_play,35,4.721815e-01
50,1,double_oracle,36,1.008742e-15
50,1,fictitious_play,36,4.594198e-01
50,1,double_oracle,37,1.008742e-15
50,1,fictitious_play,37,4.590707e-01
50,1,double_oracle,38,1.008742e-15
50,1,fictitious_play,38,4.554395e-01
50,1,double_oracle,39,1.008742e-15
50,1,fictitious_play,39,4.440535e-01
50,1,double_oracle,40,1.008742e-15
50,1,fictitious_play,40,4.332229e-01
50,1,double_oracle,41,1.008742e-15
50,1,fictitious_play,41,4.478618e-01
50,1,double_oracle,42,1.008742e-15
50,1,fictitious_play,42,4.374464e-01
50,1,double_oracle,43,1.008742e-15
50,1,fictitious_play,43,4.528435e-01
50,1,double_oracle,44,1.008742e-15
50,1,fictitious_play,44,4.427803e-01
50,1,double_oracle,45,1.008742e-15
50,1,fictitious_play,45,4.331546e-01
50,1,double_oracle,46,1.008742e-15
50,1,fictitious_play,46,4.239386e-01
50,1,double_oracle,47,1.008742e-15
50,1,fictitious_play,47,4.151065e-01
50,1,double_oracle,48,1.008742e-15
50,1,fictitious_play,48,4.066350e-01
50,1,double_oracle,49,1.008742e-15
50,1,fictitious_play,49,3.985023e-01
50,1,double_oracle,50,1.008742e-15
50,1,fictitious_play,50,4.028334e-01
50,1,double_oracle,51,1.008742e-15
50,1,fictitious_play,51,4.066872e-01
50,1,double_oracle,52,1.008742e-15
50,1,fictitious_play,52,3.990139e-01
50,1,double_oracle,53,1.008742e-15
50,1,fictitious_play,53,4.045152e-01
50,1,double_oracle,54,1.008742e-15
50,1,fictitious_play,54,3.971604e-01
50,1,double_oracle,55,1.008742e-15
50,1,fictitious_play,55,3.910867e-01
50,1,double_oracle,56,1.008742e-15
50,1,fictitious_play,56,3.842256e-01
50,1,double_oracle,57,1.008742e-15
50,1,fictitious_play,57,3.776010e-01
50,1,double_oracle,58,1.008742e-15
50,1,fictitious_play,58,3.712010e-01
50,1,double_oracle,59,1.008742e-15
50,1,fictitious_play,59,3.665196e-01
50,1,double_oracle,60,1.008742e-15
50,1,fictitious_play,60,3.648438e-01
50,2,double_oracle,1,1.923547e+00
50,2,fictitious_play,1,1.741096e+00
50,2,double_oracle,2,2.475896e+00
50,2,fictitious_play,2,1.410818e+00
50,2,double_oracle,3,2.009850e+00
50,2,fictitious_play,3,1.058113e+00
50,2,double_oracle,4,1.506779e+00
50,2,fictitious_play,4,1.008744e+00
50,2,double_oracle,5,1.230463e+00
50,2,fictitious_play,5,1.043376e+00
50,2,double_oracle,6,1.428507e+00
50,2,fictitious_play,6,1.049339e+00
50,2,double_oracle,7,1.219794e+00
50,2,fictitious_play,7,1.002248e+00
50,2,double_oracle,8,1.113734e+00
50,2,fictitious_play,8,9.461539e-01
50,2,double_oracle,9,1.550972e+00
50,2,fictitious_play,9,8.932538e-01
50,2,double_oracle,10,7.626543e-01
50,2,fictitious_play,10,8.120489e-01
50,2,double_oracle,11,8.625942e-01
50,2,fictitious_play,11,7.443782e-01
50,2,double_oracle,12,1.044602e+00
50,2,fictitious_play,12,6.871183e-01
50,2,double_oracle,13,5.812738e-01
50,2,fictitious_play,13,6.715062e-01
50,2,double_oracle,14,7.038011e-01
50,2,fictitious_play,14,6.650184e-01
50,2,double_oracle,15,5.645621e-01
50,2,fictitious_play,15,6.634910e-01
50,2,double_oracle,16,6.356143e-01
50,2,fictitious_play,16,6.244622e-01
50,2,double_oracle,17,5.326741e-01
50,2,fictitious_play,17,6.243834e-01
50,2,double_oracle,18,6.583921e-01
50,2,fictitious_play,18,6.115798e-01
50,2,double_oracle,19,6.948084e-01
50,2,fictitious_play,19,5.810008e-01
50,2,double_oracle,20,5.333559e-01
50,2,fictitious_play,20,5.610073e-01
50,2,double_oracle,21,8.064544e-01
50,2,fictitious_play,21,5.420553e-01
50,2,double_oracle,22,4.479608e-01
50,2,fictitious_play,22,5.414610e-01
50,2,double_oracle,23,3.748705e-01
50,2,fictitious_play,23,5.235905e-01
50,2,double_oracle,24,4.222231e-01
50,2,fictitious_play,24,5.026469e-01
50,2,double_oracle,25,4.300334e-01
50,2,fictitious_play,25,4.833143e-01
50,2,double_oracle,26,2.873866e-01
50,2,fictitious_play,26,4.951824e-01
50,2,double_oracle,27,2.655482e-01
50,2,fictitious_play,27,4.774973e-01
50,2,double_oracle,28,2.391137e-01
50,2,fictitious_play,28,5.104154e-01
50,2,double_oracle,29,2.233348e-01
50,2,fictitious_play,29,4.934015e-01
50,2,double_oracle,30,1.916675e-01
50,2,fictitious_play,30,4.774854e-01
50,2,double_oracle,31,2.455047e-01
50,2,fictitious_play,31,4.995179e-01
50,2,double_oracle,32,1.552461e-01
50,2,fictitious_play,32,4.843810e-01
50,2,double_oracle,33,2.221131e-01
50,2,fictitious_play,33,4.861499e-01
50,2,double_oracle,34,2.197730e-01
50,2,fictitious_play,34,4.722599e-01
50,2,double_oracle,35,2.167057e-01
50,2,fictitious_play,35,4.591416e-01
50,2,double_oracle,36,2.592369e-01
50,2,fictitious_play,36,4.467323e-01
50,2,double_oracle,37,8.823076e-02
50,2,fictitious_play,37,4.349762e-01
50,2,double_oracle,38,3.457854e-02
50,2,fictitious_play,38,4.614044e-01
50,2,double_oracle,39,1.151856e-15
50,2,fictitious_play,39,4.498693e-01
50,2,double_oracle,40,1.158795e-15
50,2,fictitious_play,40,4.644691e-01
50,2,double_oracle,41,1.158795e-15
50,2,fictitious_play,41,4.594245e-01
50,2,double_oracle,42,1.158795e-15
50,2,fictitious_play,42,4.487402e-01
50,2,double_oracle,43,1.158795e-15
50,2,fictitious_play,43,4.505377e-01
50,2,double_oracle,44,1.158795e-15
50,2,fictitious_play,44,4.405258e-01
50,2,double_oracle,45,1.158795e-15
50,2,fictitious_play,45,4.309491e-01
50,2,double_oracle,46,1.158795e-15
50,2,fictitious_play,46,4.217800e-01
50,2,double_oracle,47,1.158795e-15
50,2,fictitious_play,47,4.129929e-01
50,2,double_oracle,48,1.158795e-15
50,2,fictitious_play,48,4.194293e-01
50,2,double_oracle,49,1.158795e-15
50,2,fictitious_play,49,4.110407e-01
50,2,double_oracle,50,1.158795e-15
50,2,fictitious_play,50,4.029811e-01
50,2,double_oracle,51,1.158795e-15
50,2,fictitious_play,51,3.952315e-01
50,2,double_oracle,52,1.158795e-15
50,2,fictitious_play,52,4.078112e-01
50,2,double_oracle,53,1.158795e-15
50,2,fictitious_play,53,4.002592e-01
50,2,double_oracle,54,1.158795e-15
50,2,fictitious_play,54,3.929817e-01
50,2,double_oracle,55,1.158795e-15
50,2,fictitious_play,55,3.859642e-01
50,2,double_oracle,56,1.158795e-15
50,2,fictitious_play,56,3.838378e-01
50,2,double_oracle,57,1.158795e-15
50,2,fictitious_play,57,3.772199e-01
50,2,double_oracle,58,1.158795e-15
50,2,fictitious_play,58,3.708264e-01
50,2,double_oracle,59,1.158795e-15
50,2,fictitious_play,59,3.655013e-01
50,2,double_oracle,60,1.158795e-15
50,2,fictitious_play,60,3.612902e-01
50,3,double_oracle,1,2.435181e+00
50,3,fictitious_play,1,1.410534e+00
50,3,double_oracle,2,2.148148e+00
50,3,fictitious_play,2,1.558442e+00
50,3,double_oracle,3,1.154342e+00
50,3,fictitious_play,3,1.566799e+00
50,3,double_oracle,4,2.271866e+00
50,3,fictitious_play,4,1.564516e+00
50,3,double_oracle,5,1.012522e+00
50,3,fictitious_play,5,1.303763e+00
50,3,double_oracle,6,1.119249e+00
50,3,fictitious_play,6,1.242374e+00
50,3,double_oracle,7,1.350353e+00
50,3,fictitious_play,7,1.091501e+00
50,3,double_oracle,8,1.377700e+00
50,3,fictitious_play,8,9.739104e-01
50,3,double_oracle,9,1.181988e+00
50,3,fictitious_play,9,8.765194e-01
50,3,double_oracle,10,1.055870e+00
50,3,fictitious_play,10,8.364996e-01
50,3,double_oracle,11,7.290216e-01
50,3,fictitious_play,11,8.983971e-01
50,3,double_oracle,12,1.171711e+00
50,3,fictitious_play,12,8.751161e-01
50,3,double_oracle,13,5.907063e-01
50,3,fictitious_play,13,8.438221e-01
50,3,double_oracle,14,6.991237e-01
50,3,fictitious_play,14,7.875673e-01
50,3,double_oracle,15,5.467672e-01
50,3,fictitious_play,15,7.951430e-01
50,3,double_oracle,16,6.791671e-01
50,3,fictitious_play,16,7.586036e-01
50,3,double_oracle,17,3.938694e-01
50,3,fictitious_play,17,7.488187e-01
50,3,double_oracle,18,6.826035e-01
50,3,fictitious_play,18,7.136482e-01
50,3,double_oracle,19,5.775260e-01
50,3,fictitious_play,19,6.779657e-01
50,3,double_oracle,20,4.108146e-01
50,3,fictitious_play,20,7.115611e-01
50,3,double_oracle,21,6.654056e-01
50,3,fictitious_play,21,7.094124e-01
50,3,double_oracle,22,4.120832e-01
50,3,fictitious_play,22,6.785684e-01
50,3,double_oracle,23,4.061047e-01
50,3,fictitious_play,23,6.803366e-01
50,3,double_oracle,24,2.410898e-01
50,3,fictitious_play,24,6.531231e-01
50,3,double_oracle,25,1.909904e-01
50,3,fictitious_play,25,6.291835e-01
50,3,double_oracle,26,4.073349e-01
50,3,fictitious_play,26,6.058804e-01
50,3,double_oracle,27,2.386665e-01
50,3,fictitious_play,27,6.203276e-01
50,3,double_oracle,28,1.803035e-01
50,3,fictitious_play,28,5.989370e-01
50,3,double_oracle,29,1.237530e-01
50,3,fictitious_play,29,5.789724e-01
50,3,double_oracle,30,1.070445e-01
50,3,fictitious_play,30,5.665381e-01
50,3,double_oracle,31,1.555504e-01
50,3,fictitious_play,31,5.488338e-01
50,3,double_oracle,32,9.104820e-02
50,3,fictitious_play,32,5.456008e-01
50,3,double_oracle,33,4.148539e-02
50,3,fictitious_play,33,5.468969e-01
50,3,double_oracle,34,5.065393e-16
50,3,fictitious_play,34,5.312712e-01
50,3,double_oracle,35,5.065393e-16
50,3,fictitious_play,35,5.165137e-01
50,3,double_oracle,36,5.065393e-16
50,3,fictitious_play,36,5.075172e-01
50,3,double_oracle,37,5.065393e-16
50,3,fictitious_play,37,4.941615e-01
50,3,double_oracle,38,5.065393e-16
50,3,fictitious_play,38,4.821849e-01
50,3,double_oracle,39,5.065393e-16
50,3,fictitious_play,39,4.741050e-01
50,3,double_oracle,40,4.926615e-16
50,3,fictitious_play,40,4.625415e-01
50,3,double_oracle,41,4.926615e-16
50,3,fictitious_play,41,4.515286e-01
50,3,double_oracle,42,4.926615e-16
50,3,fictitious_play,42,4.410279e-01
50,3,double_oracle,43,4.926615e-16
50,3,fictitious_play,43,4.314431e-01
50,3,double_oracle,44,4.926615e-16
50,3,fictitious_play,44,4.218555e-01
50,3,double_oracle,45,4.926615e-16
50,3,fictitious_play,45,4.274067e-01
50,3,double_oracle,46,4.926615e-16
50,3,fictitious_play,46,4.183129e-01
50,3,double_oracle,47,4.926615e-16
50,3,fictitious_play,47,4.095981e-01
50,3,double_oracle,48,4.926615e-16
50,3,fictitious_play,48,4.263490e-01
50,3,double_oracle,49,4.926615e-16
50,3,fictitious_play,49,4.178543e-01
50,3,double_oracle,50,4.926615e-16
50,3,fictitious_play,50,4.096611e-01
50,3,double_oracle,51,4.926615e-16
50,3,fictitious_play,51,4.096197e-01
50,3,double_oracle,52,4.926615e-16
50,3,fictitious_play,52,4.018910e-01
50,3,double_oracle,53,4.926615e-16
50,3,fictitious_play,53,3.979638e-01
50,3,double_oracle,54,4.926615e-16
50,3,fictitious_play,54,3.907281e-01
50,3,double_oracle,55,4.926615e-16
50,3,fictitious_play,55,3.837509e-01
50,3,double_oracle,56,4.926615e-16
50,3,fictitious_play,56,3.770184e-01
50,3,double_oracle,57,4.926615e-16
50,3,fictitious_play,57,3.722978e-01
50,3,double_oracle,58,4.926615e-16
50,3,fictitious_play,58,3.659877e-01
50,3,double_oracle,59,4.926615e-16
50,3,fictitious_play,59,3.598879e-01
50,3,double_oracle,60,4.926615e-16
50,3,fictitious_play,60,3.573543e-01
50,4,double_oracle,1,2.178441e+00
50,4,fictitious_play,1,1.451579e+00
50,4,double_oracle,2,2.027688e+00
50,4,fictitious_play,2,1.531763e+00
50,4,double_oracle,3,1.992182e+00
50,4,fictitious_play,3,1.362410e+00
50,4,double_oracle,4,1.566339e+00
50,4,fictitious_play,4,1.159513e+00
50,4,double_oracle,5,1.440724e+00
50,4,fictitious_play,5,1.029550e+00
50,4,double_oracle,6,1.165635e+00
50,4,fictitious_play,6,1.103003e+00
50,4,double_oracle,7,8.323454e-01
50,4,fictitious_play,7,1.032027e+00
50,4,double_oracle,8,1.016040e+00
50,4,fictitious_play,8,9.173569e-01
50,4,double_oracle,9,1.050308e+00
50,4,fictitious_play,9,8.256212e-01
50,4,double_oracle,10,1.036019e+00
50,4,fictitious_play,10,8.420799e-01
50,4,double_oracle,11,7.511190e-01
50,4,fictitious_play,11,7.719065e-01
50,4,double_oracle,12,1.168737e+00
50,4,fictitious_play,12,7.125291e-01
50,4,double_oracle,13,8.050647e-01
50,4,fictitious_play,13,6.616342e-01
50,4,double_oracle,14,5.940935e-01
50,4,fictitious_play,14,6.702919e-01
50,4,double_oracle,15,8.033411e-01
50,4,fictitious_play,15,6.283987e-01
50,4,double_oracle,16,4.004194e-01
50,4,fictitious_play,16,6.160752e-01
50,4,double_oracle,17,5.329044e-01
50,4,fictitious_play,17,5.873908e-01
50,4,double_oracle,18,4.477361e-01
50,4,fictitious_play,18,5.588386e-01
50,4,double_oracle,19,3.828529e-01
50,4,fictitious_play,19,5.308967e-01
50,4,double_oracle,20,4.753789e-01
50,4,fictitious_play,20,5.621063e-01
50,4,double_oracle,21,4.601879e-01
50,4,fictitious_play,21,5.648387e-01
50,4,double_oracle,22,4.935300e-01
50,4,fictitious_play,22,5.594446e-01
50,4,double_oracle,23,2.691433e-01
50,4,fictitious_play,23,5.361344e-01
50,4,double_oracle,24,2.681918e-01
50,4,fictitious_play,24,5.457399e-01
50,4,double_oracle,25,4.378896e-01
50,4,fictitious_play,25,5.247499e-01
50,4,double_oracle,26,2.843417e-01
50,4,fictitious_play,26,5.168307e-01
50,4,double_oracle,27,1.549958e-01
50,4,fictitious_play,27,5.152067e-01
50,4,double_oracle,28,2.168928e-01
50,4,fictitious_play,28,4.974410e-01
50,4,double_oracle,29,2.275442e-01
50,4,fictitious_play,29,5.098892e-01
50,4,double_oracle,30,1.461450e-01
50,4,fictitious_play,30,4.934411e-01
50,4,double_oracle,31,8.940845e-02
50,4,fictitious_play,31,4.780211e-01
50,4,double_oracle,32,7.559559e-02
50,4,fictitious_play,32,4.851715e-01
50,4,double_oracle,33,1.550074e-02
50,4,fictitious_play,33,4.709018e-01
50,4,double_oracle,34,1.165734e-15
50,4,fictitious_play,34,4.574474e-01
50,4,double_oracle,35,1.165734e-15
50,4,fictitious_play,35,4.521604e-01
50,4,double_oracle,36,1.165734e-15
50,4,fictitious_play,36,4.399398e-01
50,4,double_oracle,37,1.165734e-15
50,4,fictitious_play,37,4.351972e-01
50,4,double_oracle,38,1.165734e-15
50,4,fictitious_play,38,4.396704e-01
50,4,double_oracle,39,1.165734e-15
50,4,fictitious_play,39,4.376837e-01
50,4,double_oracle,40,1.165734e-15
50,4,fictitious_play,40,4.332225e-01
50,4,double_oracle,41,1.165734e-15
50,4,fictitious_play,41,4.252209e-01
50,4,double_oracle,42,1.165734e-15
50,4,fictitious_play,42,4.153321e-01
50,4,double_oracle,43,1.165734e-15
50,4,fictitious_play,43,4.058927e-01
50,4,double_oracle,44,1.165734e-15
50,4,fictitious_play,44,3.974002e-01
50,4,double_oracle,45,1.165734e-15
50,4,fictitious_play,45,3.887611e-01
50,4,double_oracle,46,1.165734e-15
50,4,fictitious_play,46,3.804896e-01
50,4,double_oracle,47,1.165734e-15
50,4,fictitious_play,47,3.725627e-01
50,4,double_oracle,48,1.165734e-15
50,4,fictitious_play,48,3.687413e-01
50,4,double_oracle,49,1.165734e-15
50,4,fictitious_play,49,3.725522e-01
50,4,double_oracle,50,1.165734e-15
50,4,fictitious_play,50,3.652473e-01
50,4,double_oracle,51,1.165734e-15
50,4,fictitious_play,51,3.582233e-01
50,4,double_oracle,52,1.165734e-15
50,4,fictitious_play,52,3.534372e-01
50,4,double_oracle,53,1.165734e-15
50,4,fictitious_play,53,3.656589e-01
50,4,double_oracle,54,1.165734e-15
50,4,fictitious_play,54,3.590105e-01
50,4,double_oracle,55,1.165734e-15
50,4,fictitious_play,55,3.525996e-01
50,4,double_oracle,56,1.165734e-15
50,4,fictitious_play,56,3.464137e-01
50,4,double_oracle,57,1.165734e-15
50,4,fictitious_play,57,3.457193e-01
50,4,double_oracle,58,1.165734e-15
50,4,fictitious_play,58,3.398596e-01
50,4,double_oracle,59,1.165734e-15
50,4,fictitious_play,59,3.409407e-01
50,4,double_oracle,60,1.165734e-15
50,4,fictitious_play,60,3.353516e-01
